region,locale,administrative_area,site,area,plot_type,plot_ID,latitude,longitude,easting,northing,measurement_date,time,landscape_position,chamber_type,flux_CO2,flux_CO2_se,flux_CO2_Pvalue,flux_CO2_Rsquared,flux_CH4,flux_CH4_se,CH4_Pvalue,CH4_Rsquared
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_9,64.861537,-163.702015,561522,7193654,2018-06-22,18:03,lowland,Opq,1.682,0.005,1.44E-269,0.998,48.582,0.164,2.06E-256,0.998
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_MW,Biogeochemistry,MW_C,64.860663,-163.700755,561584,7193558,2018-06-22,12:00,upland,Trns,-2.043,0.007,2.35E-253,0.998,0.465,0.015,5.17E-77,0.837
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_MW,Biogeochemistry,MW_C,64.860663,-163.700755,561584,7193558,2018-06-22,12:00,upland,Opq,0.851,0.005,1.07E-211,0.994,0.184,0.013,1.69E-32,0.522
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_MW,Biogeochemistry,MW_D,64.860695,-163.700762,561583,7193562,2018-06-22,11:51,upland,Opq,0.585,0.001,2.08E-289,0.999,0.052,0.005,1.20E-20,0.363
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_MW,Biogeochemistry,MW_D,64.860695,-163.700762,561583,7193562,2018-06-22,11:51,upland,Trns,-0.787,0.006,9.79E-107,0.994,-0.025,0.014,7.96E-02,0.022
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_MW,Biogeochemistry,MW_E,64.860823,-163.700318,561604,7193576,2018-06-22,13:00,lowland,Opq,0.933,0.006,0.00E+00,0.984,115.56,0.571,0.00E+00,0.991
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_MW,Biogeochemistry,MW_E,64.860823,-163.700318,561604,7193576,2018-06-22,13:00,lowland,Trns,-0.158,0.007,1.26E-53,0.767,109.451,0.498,1.50E-203,0.997
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_MW,Biogeochemistry,MW_F,64.860792,-163.701118,561566,7193572,2018-06-22,11:15,upland,Trns,-1.866,0.008,3.38E-288,0.995,0.303,0.012,2.69E-72,0.729
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_MW,Biogeochemistry,MW_F,64.860792,-163.701118,561566,7193572,2018-06-22,11:15,upland,Opq,1.173,0.005,4.81E-213,0.998,0.225,0.013,1.47E-37,0.636
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_MW,Biogeochemistry,MW_G,64.860792,-163.701112,561566,7193572,2018-06-22,11:25,upland,Trns,-0.431,0.002,9.20E-189,0.997,0.213,0.007,3.81E-62,0.853
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_MW,Biogeochemistry,MW_G,64.860792,-163.701112,561566,7193572,2018-06-22,11:25,upland,Opq,0.569,0.002,1.93E-253,0.998,0.234,0.005,8.54E-112,0.93
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_MW,Biogeochemistry,MW_H,64.860918,-163.69998,561620,7193587,2018-06-22,13:20,lowland,Opq,1.101,0.009,1.48E-150,0.991,110.05,0.709,5.10E-164,0.994
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_MW,Biogeochemistry,MW_H,64.860918,-163.69998,561620,7193587,2018-06-22,13:20,lowland,Trns,-0.472,0.004,6.90E-255,0.982,119.097,0.421,0.00E+00,0.996
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_MW,Biogeochemistry,MW_I,64.86036,-163.700287,561607,7193525,2018-06-22,12:40,upland,Trns,-1.473,0.005,6.85E-243,0.998,1.153,0.016,3.79E-137,0.967
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_MW,Biogeochemistry,MW_I,64.86036,-163.700287,561607,7193525,2018-06-22,12:40,upland,Opq,0.608,0.007,3.32E-147,0.979,0.632,0.017,6.25E-85,0.891
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_MW,Biogeochemistry,MW_J,64.860387,-163.700453,561599,7193528,2018-06-22,12:29,upland,Trns,-1.155,0.048,5.57E-42,0.859,1.175,0.245,5.80E-06,0.189
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_MW,Biogeochemistry,MW_J,64.860387,-163.700453,561599,7193528,2018-06-22,12:29,upland,Opq,0.675,0.009,1.05E-146,0.97,1.75,0.017,1.68E-169,0.983
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_1,64.86172,-163.70102,561569,7193676,2018-07-18,15:23,upland,Opq,1.093,0.012,1.98E-255,0.96,0.5,0.006,6.11E-240,0.951
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_2,64.86169,-163.7012,561560,7193672,2018-07-18,15:07,upland,Opq,1.598,0.004,0.00E+00,0.997,0.869,0.004,0.00E+00,0.992
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_3,64.86176,-163.70117,561561,7193680,2018-07-18,15:32,lowland,Opq,1.343,0.002,0.00E+00,0.999,21.241,0.126,1.01E-288,0.99
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_4,64.86176,-163.70157,561543,7193679,2018-07-18,16:18,lowland,Opq,1.525,0.002,0.00E+00,0.999,165.373,0.178,0.00E+00,0.999
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_5,64.86208,-163.7016,561540,7193715,2018-07-18,15:49,upland,Opq,0.991,0.004,0.00E+00,0.993,0.575,0.005,1.04E-298,0.967
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_6,64.86201,-163.70172,561535,7193707,2018-07-18,15:59,upland,Opq,0.781,0.002,0.00E+00,0.991,0.697,0.001,0.00E+00,0.998
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_7,64.86172,-163.70218,561514,7193674,2018-07-18,17:01,upland,Opq,0.831,0.002,0.00E+00,0.997,2.369,0.014,0.00E+00,0.987
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_8,64.86195,-163.70198,561523,7193700,2018-07-18,16:41,upland,Opq,0.545,0.001,0.00E+00,0.999,17.368,0.043,0.00E+00,0.997
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_EC,Biogeochemistry,EC_9,64.861537,-163.702015,561522,7193654,2018-07-18,16:53,lowland,Opq,1.887,0.008,0.00E+00,0.994,56.14,0.07,0.00E+00,1
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_1,64.85995,-163.70358,561451,7193476,2018-08-31,13:38,upland,Trns,-0.289,0.008,3.34E-74,0.902,0.005,0.017,7.78E-01,-0.006
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_1,64.85995,-163.70358,561451,7193476,2018-08-31,13:38,upland,Opq,1.463,0.01,4.90E-159,0.994,0.236,0.012,1.45E-41,0.72
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_10,64.85963,-163.69995,561624,7193444,2018-08-31,15:13,upland,Trns,0.09,0.004,2.20E-36,0.811,-1.07,0.016,3.94E-82,0.979
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_10,64.85963,-163.69995,561624,7193444,2018-08-31,15:13,upland,Opq,1.16,0.003,1.21E-211,0.999,-0.911,0.008,4.23E-144,0.99
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_11,64.85941,-163.70348,561457,7193416,2018-08-31,15:23,slope,Opq,2.16,0.007,5.28E-265,0.998,288.804,1.074,2.95E-248,0.997
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_11,64.85941,-163.70348,561457,7193416,2018-08-31,15:23,slope,Trns,-0.463,0.016,1.26E-72,0.817,342.914,1.684,2.78E-225,0.995
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_12,64.85974,-163.69836,561699,7193458,2018-08-31,15:40,lowland,Opq,2.834,0.012,2.81E-234,0.996,15.136,0.055,9.15E-250,0.998
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_12,64.85974,-163.69836,561699,7193458,2018-08-31,15:40,lowland,Trns,-0.845,0.01,5.05E-122,0.979,17.796,0.12,1.32E-158,0.994
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_13,64.8597,-163.70341,561460,7193448,2018-08-31,15:54,upland,Opq,1.364,0.023,2.64E-102,0.961,151.578,1.261,9.93E-145,0.99
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_13,64.8597,-163.70341,561460,7193448,2018-08-31,15:54,upland,Trns,-0.235,0.02,2.23E-20,0.595,155.474,1.38,4.18E-102,0.993
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_14,64.86012,-163.69757,561736,7193501,2018-08-31,16:09,upland,Trns,0.227,0.005,3.00E-103,0.906,-0.32,0.01,9.91E-79,0.833
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_14,64.86012,-163.69757,561736,7193501,2018-08-31,16:09,upland,Opq,1.508,0.011,4.72E-176,0.992,-0.266,0.011,4.53E-55,0.77
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_15,64.85999,-163.69698,561764,7193487,2018-08-31,16:22,upland,Trns,0.083,0.005,3.26E-31,0.758,713.323,4.181,5.64E-120,0.997
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_15,64.85999,-163.69698,561764,7193487,2018-08-31,16:22,upland,Opq,2.958,0.02,2.90E-73,0.997,758.224,2.524,4.10E-90,0.999
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_16,64.85915,-163.69208,561998,7193398,2018-08-31,12:52,slope,Opq,2.592,0.02,3.41E-186,0.988,3.123,0.013,3.19E-237,0.997
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_16,64.85915,-163.69208,561998,7193398,2018-08-31,12:52,slope,Trns,-0.293,0.014,1.09E-54,0.637,2.706,0.012,1.92E-277,0.995
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_17,64.85904,-163.69142,562030,7193386,2018-08-31,12:34,lowland,Trns,-0.253,0.007,1.18E-115,0.789,-0.561,0.007,5.49E-228,0.955
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_17,64.85904,-163.69142,562030,7193386,2018-08-31,12:34,lowland,Opq,2.306,0.015,2.41E-279,0.988,-0.121,0.019,1.53E-09,0.117
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_18,64.85911,-163.69101,562049,7193395,2018-08-31,12:22,upland,Opq,0.857,0.004,3.28E-127,0.998,-0.451,0.017,1.84E-45,0.881
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_18,64.85911,-163.69101,562049,7193395,2018-08-31,12:22,upland,Trns,0.33,0.003,1.62E-166,0.981,-0.427,0.005,1.20E-153,0.974
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_19,64.85921,-163.69075,562061,7193406,2018-08-31,12:06,slope,Trns,-0.411,0.021,2.83E-50,0.603,-0.298,0.086,5.92E-04,0.044
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_19,64.85921,-163.69075,562061,7193406,2018-08-31,12:06,slope,Opq,1.101,0.013,6.01E-155,0.974,0.267,0.004,2.97E-130,0.954
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_2,64.85983,-163.70351,561455,7193463,2018-08-31,13:55,slope,Trns,0.287,0.006,2.73E-91,0.943,4.472,0.019,5.39E-188,0.997
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_2,64.85983,-163.70351,561455,7193463,2018-08-31,13:55,slope,Opq,1.001,0.005,7.50E-271,0.994,5.033,0.032,9.14E-245,0.991
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_20,64.85937,-163.69061,562067,7193424,2018-08-31,11:45,lowland,Trns,1.969,0.26,1.41E-12,0.221,-54.169,12.476,2.26E-05,0.083
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_20,64.85937,-163.69061,562067,7193424,2018-08-31,11:45,lowland,Opq,2.154,0.001,0.00E+00,1,127.735,0.174,0.00E+00,0.999
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_3,64.86009,-163.69769,561730,7193497,2018-08-31,14:09,lowland,Trns,-0.789,0.003,1.07E-187,0.997,146.398,0.09,4.17E-307,1
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_3,64.86009,-163.69769,561730,7193497,2018-08-31,14:09,lowland,Opq,2.385,0.005,9.47E-297,0.999,141.075,0.248,2.65E-310,0.999
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_4,64.85978,-163.69829,561702,7193462,2018-08-31,14:26,upland,Trns,-0.067,0.001,9.30E-194,0.953,98.496,2.165,1.67E-133,0.877
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_4,64.85978,-163.69829,561702,7193462,2018-08-31,14:26,upland,Opq,1.311,0.002,0.00E+00,1,43.42,1.511,1.86E-71,0.81
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_6,64.85941,-163.70335,561464,7193416,2018-08-31,14:45,lowland,Trns,2.49,0.021,3.57E-179,0.986,0.632,0.067,1.54E-17,0.314
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_6,64.85941,-163.70335,561464,7193416,2018-08-31,14:45,lowland,Opq,1.832,0.013,1.15E-265,0.985,-0.229,0.004,5.13E-160,0.92
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_9,64.85976,-163.70061,561593,7193458,2018-08-31,15:02,upland,Trns,-0.246,0.003,1.00E-122,0.982,2.12,0.027,5.46E-116,0.978
Seward_Peninsula,Council,NA,CN_MM71,CN_MM71_BGC,Biogeochemistry,BGC_9,64.85976,-163.70061,561593,7193458,2018-08-31,15:02,upland,Opq,0.727,0.009,2.46E-123,0.98,3.384,0.037,3.86E-129,0.983
